Instance,Nodes,Failures,Solutions,Completed,TotalExecutionTimeMillis,JavaExecutionTimeMillis,PythonAIExecutionTimeMillis,NumberOfCallsToPropagate,Threshold
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Alpha,143320,71661,0,true,281500,4613,240318,304222,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Alpha,143436,71719,0,true,278110,4537,237123,304269,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Alpha,143560,71781,0,true,281136,4586,240061,304398,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Alpha,143824,71913,0,true,276567,4534,235921,303943,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,18372,9185,2,true,36069,879,31006,58832,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,50274,25085,53,true,90440,2154,77931,157112,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,63772,31825,62,true,116960,2751,100860,200471,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,91434,45656,62,true,169904,3968,146568,289772,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,113932,56734,233,true,207406,4773,179162,357607,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,139772,69648,239,true,255860,5915,220833,443088,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,171498,85468,282,true,314562,7242,271773,542874,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,537574,268489,299,true,938206,22169,809452,1670237,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/KnightTour-06-ext03,1374854,686830,598,true,2465339,58717,2123934,4280944,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,22,1,18,39,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,36,1,30,70,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,39,1,34,68,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,43,1,37,90,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,39,1,34,84,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,2,2,0,true,48,1,43,84,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,4,3,0,true,48,1,41,101,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,4,3,0,true,46,1,40,102,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-062-sumdiff,4,3,0,true,50,1,44,115,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,2,2,0,true,10,0,8,17,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,2,2,0,true,18,1,15,36,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,6,4,0,true,37,1,32,77,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,10,6,0,true,83,1,72,170,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,22,12,0,true,132,1,116,281,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,28,15,0,true,153,2,134,324,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,34,18,0,true,172,2,151,380,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,34,18,0,true,175,2,153,379,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-035-sumdiff,126,64,0,true,626,7,553,1484,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,2,2,0,true,19,1,15,33,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,52,27,0,true,840,8,741,1665,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,102,52,0,true,1616,16,1427,3170,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,552,277,0,true,6146,65,5425,12682,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,1008,505,0,true,8822,100,7791,18244,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,2170,1086,0,true,16027,189,14135,33766,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,10862,5432,0,true,64629,801,57031,141781,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,30632,15317,0,true,174297,2140,153650,377724,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-129-sumdiff,76618,38310,0,true,412354,5067,363475,906832,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,2,2,0,true,28,1,24,51,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,6,4,0,true,141,2,124,275,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,18,10,0,true,230,3,204,435,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,82,42,0,true,558,8,491,1239,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,836,419,0,true,6271,73,5529,13858,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,2488,1245,0,true,21135,238,18646,46138,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,1130,566,0,true,9085,104,8021,19861,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,3414,1708,0,true,25104,289,22154,54927,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-137-sumdiff,7800,3901,0,true,54048,623,47716,116367,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,3,3,0,3,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Allergy,2,1,1,true,0,0,0,3,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,558554,279162,116,true,784370,11432,688601,1425974,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,563446,281606,118,true,795698,11648,697826,1441713,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,564072,281919,118,true,793236,11518,697294,1443065,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,566976,283369,120,true,800488,11755,702403,1450084,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,567230,283496,120,true,786804,11444,690090,1450910,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,567350,283556,120,true,798749,11615,701458,1451058,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,567516,283639,120,true,800360,11572,703320,1451558,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,567596,283679,120,true,784576,11399,688986,1451453,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/AllInterval-009,567788,283775,120,true,802036,11650,704249,1451594,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,2,2,0,true,7,1,5,15,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,2,2,0,true,50,0,43,103,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,2,2,0,true,56,1,49,121,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,137,1,123,281,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,112,1,98,278,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,108,1,95,272,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,109,1,95,272,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,110,1,97,276,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-hard-010-sumdiff,16,9,0,true,163,1,149,274,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,7,4,2,8,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Purdey,2,1,1,true,3,0,2,8,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,2,2,0,true,18,1,15,35,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,4,3,0,true,98,1,91,98,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,4,3,0,true,61,1,53,126,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,4,3,0,true,54,1,47,113,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,6,4,0,true,92,1,80,191,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,12,7,0,true,135,2,118,295,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,12,7,0,true,134,2,118,290,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,12,7,0,true,135,2,118,289,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Kakuro-medium-062-sumdiff,12,7,0,true,134,2,114,281,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10830,5068,348,true,14845,360,12895,29592,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10914,5106,352,true,14730,353,12812,29786,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10918,5108,352,true,14904,356,12962,29797,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10918,5108,352,true,14479,348,12592,29785,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10934,5116,352,true,14739,346,12826,29825,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10934,5116,352,true,14892,354,12956,29826,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10944,5121,352,true,14757,353,12838,29807,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10944,5121,352,true,14999,356,13051,29807,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train/Queens-0009-m1,10982,5140,352,true,14777,355,12851,29939,0.90
